business_id,business_overall_stars,business_name,user_name,version,review_stars,text
2.02E+13,1.8,Philips Hue,Shrimpyaab,2.5.0,1,"The old app is way better. This one is way more complicated, and tricky to get to where you want."
2.02E+13,1.8,Philips Hue,yapishkahilt,2.5.0,1,"I can't figure out how to create a set lighting configuration to transition from both lights in a room being bright and white to a ""nightlight"" in which one turns off and the other turn red and dims to 5%. I can't even figure out if it's supposed to be a routine or not. And I keep seeing preset scenes, but I can't figure out how to make my own without using a photo that gives me no control over which color is selected. I'm a fairly tech-savvy person, but this app seems almost purposefully designed to confuse and limit functionality."
2.02E+13,1.8,Philips Hue,007ijc,2.5.0,1,"A big change from the first app. 
Lost a lot of features that I miss. Hope they come back. Hoping to run both apps, will see how that works. Also disappointing it is iPhone only!"
2.02E+13,1.8,Philips Hue,Kk2wm,2.5.0,1,"The old app was never great, it was bearable using ifttt app but now it doesn't work with that app reliably. Every time I open the Hue app (new and old) it now needs to ""connect"" which takes forever and then it says I have an out of home connection when sitting in my sofa and connected to my wifi.  Fix it please!!!"
2.02E+13,1.8,Philips Hue,JKing024,2.5.0,5,Thank you Phillips for making this app make sense. Before... the whole picture element was just a bit odd to me. But now we can create scenes that feel like certain locations ... not just have colors from pictures I took of a location.
2.02E+13,1.8,Philips Hue,TravelerMC,2.5.0,1,"Recently, app updates have caused my hue dimmer switches to become unreachable.  After resetting my hue hub to default settings its having the same problem again. Nothing has changed in my home that would cause interference.  Many weeks prior to this new problem the app was extremely slow responding to light changed and dimming.  I'm really starting to regret spending hundreds and hundreds of dollars on 25+ hue bulbs, lightstrips, dimmers and taps."
2.02E+13,1.8,Philips Hue,Gradinkoff,2.5.0,1,"The new app is awful. I still use the first gen app on a daily basis because the new app is so lacking. I can no longer make scenes with the lights I choose, the app separates them into rooms and you are forced to stick with that. When creating new scenes from a picture the app randomly assigns color and you can't control it. The added layers of having to select a specific room then a scene makes for a longer process to turn on lights. Hopefully they will read these reviews and create a new app or just start supporting the old app again."
2.02E+13,1.8,Philips Hue,stampede55,2.5.0,1,This app is lacking many features that should be in it. A real music mode. A movie mode and a mode that cycles different colors. You need to download a third party app to do this and they just don't work. When paying hundreds of dollars for lights it should come with am amazing app. This one is just lacking.
2.02E+13,1.8,Philips Hue,mdzwarts,2.5.0,3,"Works fine in general, but motion sensor should support ""turn on"" next to scenes. This way when you use hue tap or the app to change the scene it will use the last active setting."
2.02E+13,1.8,Philips Hue,Neilmcmu,2.5.0,1,"Having recently purchased 2 hue lights, the recent update makes the useless as it won't connect. I've reverted back to normal bulbs and won't be wasting anymore on buying hues."
2.02E+13,1.8,Philips Hue,___,2.5.0,4,"_________
___________
_______"
2.02E+13,1.8,Philips Hue,|Doom|,2.5.0,2,"Eski uygulama daha stabil çalõ_õyordu. Bunda myhue'da oturum bile açamõyorum. Eski telefonda 15-20 denemeden sonra oturum açtõm, ancak eve gidi_ geli_ algõlamalarõ çok iyi çalõ_mõyor."
2.02E+13,1.8,Philips Hue,g33s0n6656,2.5.0,2,"This newer generation of app did take a little getting used to but once I did I like some of the features. Managing the lights and grouping them by rooms is pretty nice. What I dont like though is the scheduling, what Phillips calls ""routines"". When you set a time you would like a light or a room of lights to turn on you can choose from bright, dimmed, or nightlight. What if you would like it to turn on at 60% or simply just turn back on to the last setting the light was at? Not possible with this app. Needs to be corrected."
2.02E+13,1.8,Philips Hue,Phobop,2.5.0,1,"Put gently, the old app worked, and the new one doesn't. An expensive and very inconvenient issue."
2.02E+13,1.8,Philips Hue,dylan_moore,2.5.0,1,"I have six bulbs. The presets only affect the first three lights, with no way to add the others. Makes my Tap useless. Also, you have to adjust each light individually? Getting rid of the color board with all of the lights&groups to sync colors was a horrible idea. Unusable. Don't use this app. Philips, please get it together."
2.02E+13,1.8,Philips Hue,drmnez,2.5.0,3,"1) Please bring back the randomizer for custom routine settings. Great for security.
2) Rooms=groups. I would like the ability to turn individual lights on in a room. 
3) the motion sensor is great, but having more control over it, ie more than just two time frames to have it go off so I can use different settings."
2.02E+13,1.8,Philips Hue,Mooncusser,2.5.0,1,My old Hue app connects and works great. This one won't even connect.
2.02E+13,1.8,Philips Hue,CMWCMW,2.5.0,1,"Hue...what have you done? I had all my light settings ready for the season than I was forced to upgrade and I'm dealing with a nightmare. My taps no longer work even though I have reset them multiple times. There's a delay when I turn the lights on and sometimes I have to close the app and reopen it for the lights to come on. I have a couple rooms that have matching pendants or lamps and I can no longer get those to be the same color. I'm forced to use the pre-set designs which are nice but don't necessarily fit my personal style. The option to set a routine to wake-up with the lights fading in is a complete flop! Sometimes it works and sometimes it doesnÕt! The worst part is, only one bright light comes on. In the original version my nice dim lights would come on so I could wake up peacefully, not with a bright light in my face. I appreciate that you are trying to improve but so many wonderful features from previous programs have been eliminated. Don't force an upgrade if you don't have the wrinkles ironed out. I preferred the previous version and if I don't see an update in the near future I will go back to my traditional lightbulbs and IKEA dimmers that are guaranteed to suit my personal desire on demand! On a positive note...I love the new sensor switch! Let's hope that continues being a great product. Please fix this app! Daylight savings is almost here and I want my awesome light system working! Hue is a GREAT product but not without a great, user-friendly app that always works on demand...not when it feels like it!"
2.02E+13,1.8,Philips Hue,Jaycris,2.5.0,1,"Premetto che ho solo white in casa.... il sistema funziona benissimo:..
Aggiungendo sensori o comandi, le scene si possono impostare solo in spento, luce brillante, luce soffusa (30%?!?) o luce notturna (casa indica come 0%, probabilmente sarˆ uno 0,5% visto che la lampadina si accende a una luminositˆ ridicola) non si possono decidere le varie percentuali di luminositˆ  nelle scene, si regola la luminositˆ solo entrando nell'interfaccia delle stanze... pessimo... mentre in ""Casa"" per ogni scena posso impostare le percentuali di luminositˆ per ogni punto luce...almeno ci fosse un'opzione per decidere la percentuale di luminositˆ per le 3 opzioni (brillante, soffusa o notturna) sistema ottimo ma la app assolutamente no...."
2.02E+13,1.8,Philips Hue,marcam,2.5.0,1,Ho iPhone 7 con iOS 10.1 ma non riesco a abbinare Home e nemmeno la App Philips HUE al Philips bridge 2.0 perch_ non viene rilevato e il customer care di Philips non capisce nemmeno di cosa io stia parlando. Mi è giˆ capitato in passato con Philips. Fanno un prodotto e una app e dopo qualche mese abbandonano tutto e non fanno assistenza. E con questa ultima esperienza ho deciso: basta Philips.
2.02E+13,1.8,Philips Hue,Jackdenia1,2.5.0,1,Missing Zigbee 3rd party bulb support
2.02E+13,1.8,Philips Hue,coreyowilson,2.5.0,1,Not a great stock app at all.
2.02E+13,1.8,Philips Hue,Mj227,2.5.0,1,"I've been a long time user of this app. With the update they have completely dropped support for scenes and color setting; something I paid significantly more for to use. I now have to keep the old app to use and the new app to do firmware updates (to mitigate IoT security problems).
Bring scene and color support back and I'll add more starts."
2.02E+13,1.8,Philips Hue,Ekanas,2.5.0,1,You destroyed you product with this recent update!! Awful!!! Whoever designed this new update should be fired!!
2.02E+13,1.8,Philips Hue,Fraslagu,2.5.0,3,"Es funktioniert eigentlich alles, aber es ist aufgrund der fehlenden Funktionen in V2 dennoch ein RŸckschritt!
Wo ist z.Bsp. die zuf_llige Einschaltung +/- 30 um den geplanten Termin geblieben?
Ausserdem fehlt immer noch eine richtige Abwesenheitsimulation"
2.02E+13,1.8,Philips Hue,Markhdfveyebdbdend,2.5.0,1,"Totaal niet werkbaar! Alle handige functies uit de vorige app hebben ze in deze versie eruit gehaald, zoals random aan en uitzetten van je lichten. Ideaal voor vakantietijden namelijk! Omslachtig instellen van de kleuren van je lampen, routines werken alleen met standaard scenes, scenes kun je niet goed gebruiken om je lichten mooi in kleur in te stellen. Kortweg, rukzooi!"
2.02E+13,1.8,Philips Hue,Jochemjaynema,2.5.0,4,App is een stuk overzichtelijker en makkelijker om lampen te groeperen. Verbetering ten opzichte van vorige versie.
2.02E+13,1.8,Philips Hue,Darian.B,2.5.0,1,MAKE THIS APP IPAD COMPATIBLE
2.02E+13,1.8,Philips Hue,krtek40,2.5.0,5,"Ze za_atku trochu tr‡pen’ jak to sladit , ale v_e se poda_ilo a _lape to na 1* doporu_uji super sv_tla ."
2.02E+13,1.8,Philips Hue,JoT7,2.5.0,3,"In der aktuellen Version kann die Hue-App keine Verbindung zu der Home-App vom apple aufbauen, so das ich die Home App unbrauchbar ist. Bitte um schnelle †berarbeitung, dass die beiden Apps wieder miteinander kommunizieren!!
Danke"
2.02E+13,1.8,Philips Hue,LIBeaches2011,2.5.0,1,"Philips Software Engineers - Do you even use your product in your home households?
Please change behavior of the following three actions:
1.) When you turn off all the lights in the house, the turn on behavior is for all the lights, not just rooms that had been on previously.
2.) The control for the room on and off should act as a slider as it looks like every other iOS slider control.  Instead it is a button action.  If you don't do a single tap, you might think your app function was broken.  Not great insight there Philips...
3.) When creating a new scene there is not a rainbow picture to use as a template.  This was present in the legacy app.  I bought colored lights to use the full color spectrum.  Your sample photos use a fraction of the available colors."
2.02E+13,1.8,Philips Hue,jakewolf,2.5.0,1,Can't believe this app was ever tested before release. It's worthless. New scenes will not save. Intermittent connections to lights. Just bring back the old app. What is one improvement this new app has brought?
